  0.01000000         -0.04336059
  0.02000000         -0.03855895
  0.03000000         -0.03712830
  0.04000000         -0.03429431
  0.05000000         -0.03928579
  0.06000000         -0.03243029
  0.07000000         -0.03697784
  0.08000000         -0.03710325
  0.09000000         -0.04392750
  0.10000000         -0.02255635
  0.11000000         -0.02830091
  0.12000000         -0.03512601
  0.13000000         -0.03565155
  0.14000000         -0.03389997
  0.15000000         -0.03647304
  0.16000000         -0.03563991
  0.17000000         -0.02591125
  0.18000000         -0.03215309
  0.19000000         -0.02704567
  0.20000000         -0.01837257
  0.21000000         -0.02462508
  0.22000000         -0.03194836
  0.23000000         -0.02275250
  0.24000000         -0.03187634
  0.25000000         -0.02709599
  0.26000000         -0.02352591
  0.27000000         -0.01856242
  0.28000000         -0.01396036
  0.29000000         -0.01386300
  0.30000000         -0.01712763
  0.31000000         -0.01736454
  0.32000000         -0.01814802
  0.33000000         -0.01153786
  0.34000000         -0.00815056
  0.35000000         -0.01634274
  0.36000000         -0.01318181
  0.37000000         -0.01987182
  0.38000000         -0.01401324
  0.39000000         -0.01378896
  0.40000000         -0.01571723
  0.41000000         -0.00698852
  0.42000000         -0.00288160
  0.43000000         -0.00985402
  0.44000000         -0.00726784
  0.45000000         -0.01656492
  0.46000000         -0.01183623
  0.47000000         -0.00865326
  0.48000000          0.00665914
  0.49000000         -0.01041445
  0.50000000          0.00000000
  0.51000000         -0.00137042
  0.52000000         -0.00556273
  0.53000000          0.00379889
  0.54000000         -0.00596482
  0.55000000         -0.00585203
  0.56000000          0.01012888
  0.57000000          0.00274929
  0.58000000         -0.00307630
  0.59000000          0.00645218
  0.60000000          0.00953718
  0.61000000         -0.00461123
  0.62000000          0.00625206
  0.63000000          0.01337793
  0.64000000          0.00533605
  0.65000000          0.00765032
  0.66000000          0.00544593
  0.67000000          0.00972877
  0.68000000          0.01156454
  0.69000000          0.00649636
  0.70000000          0.01360507
  0.71000000          0.02127076
  0.72000000          0.02440286
  0.73000000          0.01569284
  0.74000000          0.01363334
  0.75000000          0.01668691
  0.76000000          0.01768657
  0.77000000          0.01304444
  0.78000000          0.02588432
  0.79000000          0.02121317
  0.80000000          0.01936429
  0.81000000          0.01507537
  0.82000000          0.02569312
  0.83000000          0.02389339
  0.84000000          0.02006344
  0.85000000          0.02141333
  0.86000000          0.01786606
  0.87000000          0.02191576
  0.88000000          0.03042002
  0.89000000          0.02592993
  0.90000000          0.02972981
  0.91000000          0.02773815
  0.92000000          0.03319772
  0.93000000          0.03525699
  0.94000000          0.02581074
  0.95000000          0.02121101
  0.96000000          0.02284698
  0.97000000          0.02323375
  0.98000000          0.03226730
  0.99000000          0.02044878
